Batch,Loss,Logits,Predicted Class,Ground Truth
10,0.00022882600023876876,[2.2483048],[1],[1.]
10,0.000639844685792923,[-2.273764],[0],[0.]
11,0.0032464356627315283,[1.2341636],[1],[1.]
11,0.019630244001746178,[0.42561325],[1],[1.]
11,0.004272340331226587,[1.1200145],[1],[1.]
11,0.04060397669672966,[0.03737041],[1],[1.]
11,0.0005237773293629289,[-2.3459322],[0],[0.]
11,0.00609662476927042,[-1.4236463],[0],[0.]
11,8.344775415025651e-05,[-2.9937665],[0],[0.]
11,0.024465853348374367,[-0.84011596],[0],[0.]
12,0.004025312140583992,[1.1449859],[1],[1.]
12,0.002115078968927264,[-1.8330595],[0],[0.]
12,0.012659835629165173,[0.6385045],[1],[1.]
12,0.002434683032333851,[-1.7798663],[0],[0.]
12,0.0001821001642383635,[-2.7212694],[0],[0.]
12,0.0018216627649962902,[-1.8891631],[0],[0.]
12,0.0007121305679902434,[1.8292809],[1],[1.]
12,0.008020174689590931,[0.8475766],[1],[1.]
13,0.002678234362974763,[1.3127334],[1],[1.]
13,0.00048717312165535986,[1.9713026],[1],[1.]
13,0.0012504244223237038,[-2.0290618],[0],[0.]
13,0.0009915970731526613,[-2.1143541],[0],[0.]
13,0.0255446694791317,[0.2907883],[1],[1.]
13,0.005752271972596645,[-1.4467558],[0],[0.]
13,0.00891880039125681,[-1.2702397],[0],[0.]
13,0.0895431861281395,[-0.46278703],[0],[1.]
14,0.001398888067342341,[-1.9875526],[0],[0.]
14,0.000793077633716166,[-2.195904],[0],[0.]
14,0.00030643606442026794,[2.1420505],[1],[1.]
14,9.295868221670389e-05,[-2.9562678],[0],[0.]
14,0.0013777825515717268,[1.5766158],[1],[1.]
14,0.00016556732589378953,[-2.7546916],[0],[0.]
14,0.016495022922754288,[0.5116698],[1],[1.]
14,0.003013703040778637,[1.2646718],[1],[1.]
15,0.00015633301518391818,[-2.7748182],[0],[0.]
15,6.084147753426805e-05,[2.7204523],[1],[1.]
15,0.005860959179699421,[-1.439325],[0],[0.]
15,0.0013187334407120943,[-2.0094042],[0],[0.]
15,0.006811654195189476,[-1.379329],[0],[0.]
15,0.0026037469506263733,[-1.7543719],[0],[0.]
15,0.0011303798528388143,[1.65325],[1],[1.]
15,0.0042535834945738316,[1.1218634],[1],[1.]
16,0.003336838446557522,[1.2228564],[1],[1.]
16,0.0227376576513052,[0.35110694],[1],[1.]
16,0.0002731576096266508,[-2.5782135],[0],[0.]
16,0.5506736636161804,[-2.5001998],[0],[1.]
16,0.011564464308321476,[0.6808691],[1],[1.]
0,0.005657358560711145,[1.0005447],[1],[1.]
0,0.0008031139150261879,[-2.1913285],[0],[0.]
0,0.002664943691343069,[1.3147508],[1],[1.]
0,0.011044634506106377,[0.7022162],[1],[1.]
0,9.21605751500465e-05,[-2.9592652],[0],[0.]
0,0.00020769250113517046,[-2.6749976],[0],[0.]
0,0.08120068907737732,[-0.39486033],[0],[1.]
0,0.0028912504203617573,[1.2816117],[1],[1.]
1,2.600217703729868e-05,[3.0171642],[1],[1.]
1,0.0012488007778301835,[1.6147734],[1],[1.]
1,0.0014253563713282347,[-1.9806014],[0],[0.]
1,0.005412224214524031,[-1.4708878],[0],[0.]
1,0.01403935719281435,[0.5894737],[1],[1.]
1,0.0002989164204336703,[-2.5462635],[0],[0.]
1,0.002706215251237154,[-1.7396783],[0],[0.]
1,0.005884971935302019,[-1.4377006],[0],[0.]
2,0.00014380118227563798,[2.4155324],[1],[1.]
2,0.00927993468940258,[0.7819595],[1],[1.]
2,0.012921353802084923,[0.6288647],[1],[1.]
2,0.0035949652083218098,[-1.6307325],[0],[0.]
2,0.0470770038664341,[-0.53593683],[0],[0.]
2,0.00016419636085629463,[-2.757609],[0],[0.]
2,0.107420414686203,[-0.59509414],[0],[1.]
2,0.000702929450199008,[-2.2397223],[0],[0.]
3,8.45798131194897e-05,[-2.9890876],[0],[0.]
3,0.04787670820951462,[-0.5277622],[0],[0.]
3,0.07023227214813232,[-0.33610183],[0],[0.]
3,0.0009888320928439498,[1.704614],[1],[1.]
3,0.0004352761316113174,[-2.4123337],[0],[0.]
3,0.0021051564253866673,[-1.8348316],[0],[0.]
3,0.00017490267055109143,[2.3452945],[1],[1.]
3,0.03428829461336136,[0.13249774],[1],[1.]
4,0.034113809466362,[0.1353176],[1],[1.]
4,5.2180359489284456e-05,[-3.1562638],[0],[0.]
4,0.0016366536729037762,[1.5092757],[1],[1.]
4,0.0006657674675807357,[1.8546245],[1],[1.]
4,0.0014732163399457932,[-1.9683422],[0],[0.]
4,0.0024774486664682627,[1.3442537],[1],[1.]
4,0.023652080446481705,[0.33080965],[1],[1.]
4,8.979607810033485e-05,[-2.968299],[0],[0.]
5,0.004002914763987064,[-1.5890857],[0],[0.]
5,0.04515993967652321,[-0.55602974],[0],[0.]
5,0.0021376546937972307,[1.4034702],[1],[1.]
5,0.003938077017664909,[-1.5954283],[0],[0.]
5,0.029786361381411552,[-0.75119597],[0],[0.]
5,0.00235845148563385,[-1.7919197],[0],[0.]
5,0.0010635654907673597,[-2.088657],[0],[0.]
5,2.1736257622251287e-05,[3.0792437],[1],[1.]
6,6.231179577298462e-05,[2.7120578],[1],[1.]
6,0.0016154011245816946,[1.5144105],[1],[1.]
6,0.0057362718507647514,[-1.447861],[0],[0.]
6,0.00014542283315677196,[-2.8001592],[0],[0.]
6,0.004030840005725622,[1.144412],[1],[1.]
6,0.018333734944462776,[-0.967172],[0],[0.]
6,0.0021646395325660706,[-1.8243271],[0],[0.]
6,0.0005550117930397391,[-2.3250875],[0],[0.]
7,0.0021944623440504074,[-1.819164],[0],[0.]
7,0.0002603689790703356,[-2.5951896],[0],[0.]
7,0.001292001106776297,[1.6015937],[1],[1.]
7,0.002876513870432973,[1.2836946],[1],[1.]
7,0.00037064851494506,[-2.4697528],[0],[0.]
7,0.0011041106190532446,[-2.0749104],[0],[0.]
7,0.004618109669536352,[1.0871967],[1],[1.]
7,0.001116274856030941,[1.6580855],[1],[1.]
8,0.000822360219899565,[-2.1827064],[0],[0.]
8,0.000989345833659172,[-2.115187],[0],[0.]
8,0.00027725877589546144,[2.1785598],[1],[1.]
8,0.001008882885798812,[-2.108021],[0],[0.]
8,0.011237912811338902,[-1.1749797],[0],[0.]
8,0.09159865975379944,[-0.19591917],[0],[0.]
8,0.0010636936640366912,[1.6766376],[1],[1.]
8,0.021336792036890984,[0.38356438],[1],[1.]
9,0.0002473858476150781,[2.220021],[1],[1.]
9,0.00019042150233872235,[-2.70556],[0],[0.]
9,0.0032369608525186777,[1.2353655],[1],[1.]
9,0.000721674645319581,[-2.2301784],[0],[0.]
9,0.007640938274562359,[-1.3330773],[0],[0.]
9,8.975810487754643e-05,[2.583284],[1],[1.]
9,0.016413109377026558,[-1.0149516],[0],[0.]
9,0.001458919607102871,[-1.9719633],[0],[0.]
10,0.005336189642548561,[1.0256588],[1],[1.]
10,0.007234932854771614,[-1.355103],[0],[0.]
10,0.00013893145660404116,[-2.81614],[0],[0.]
10,0.0010150069138035178,[1.6946101],[1],[1.]
10,0.0399005226790905,[0.04736111],[1],[1.]
10,7.580927922390401e-05,[-3.0270712],[0],[0.]
10,0.010863278061151505,[-1.1890595],[0],[0.]
10,0.00040798058034852147,[2.0369623],[1],[1.]
11,0.003050039056688547,[1.2597678],[1],[1.]
11,0.036575134843587875,[-0.656202],[0],[0.]
11,9.677485650172457e-05,[-2.942276],[0],[0.]
11,0.0005217840080149472,[-2.3473036],[0],[0.]
11,0.13411261141300201,[-0.76838726],[0],[1.]
11,0.00018883509619627148,[2.317704],[1],[1.]
11,0.0003838888369500637,[-2.4572318],[0],[0.]
11,0.0015554176643490791,[1.529255],[1],[1.]
12,0.005947792902588844,[0.97892344],[1],[1.]
12,0.03592431917786598,[0.10660183],[1],[1.]
12,0.0007556431228294969,[-2.213481],[0],[0.]
12,0.002437013667076826,[-1.7795033],[0],[0.]
12,0.000300704559776932,[2.1489487],[1],[1.]
12,0.08632612228393555,[-0.43713108],[0],[1.]
12,0.0005377120105549693,[-2.3364875],[0],[0.]
12,0.012631647288799286,[0.639554],[1],[1.]
13,0.0002529812336433679,[2.2118979],[1],[1.]
13,0.05378914996981621,[-0.12891458],[0],[1.]
13,3.379134432179853e-05,[-3.3058476],[0],[0.]
13,0.000694087240844965,[-2.2443109],[0],[0.]
13,0.0003127266827505082,[2.1346219],[1],[1.]
13,0.0013541007647290826,[-1.9996088],[0],[0.]
13,0.001606831094250083,[-1.9360423],[0],[0.]
13,0.00023588514886796474,[2.237293],[1],[1.]
14,0.0001514462346676737,[2.3969836],[1],[1.]
14,0.001438518287613988,[-1.977191],[0],[0.]
14,0.008290661498904228,[-1.3000014],[0],[0.]
14,0.024981260299682617,[0.3024383],[1],[1.]
14,3.3901145798154175e-05,[-3.3047323],[0],[0.]
14,0.0005865776911377907,[1.9021077],[1],[1.]
14,0.0224794689565897,[-0.87779415],[0],[0.]
14,0.01458690408617258,[0.57116413],[1],[1.]
15,0.00604643952101469,[0.97179675],[1],[1.]
15,0.00010598220251267776,[2.5243456],[1],[1.]
15,0.018347501754760742,[-0.96684635],[0],[0.]
15,0.0019050071714445949,[1.4493333],[1],[1.]
15,0.003235078416764736,[-1.6713768],[0],[0.]
15,0.0017328722169622779,[-1.9078587],[0],[0.]
15,0.0022574455942958593,[-1.808477],[0],[0.]
15,0.007992791943252087,[-1.3148543],[0],[0.]
16,1.8686940165935084e-05,[-3.508744],[0],[0.]
16,0.0024015966337174177,[-1.7850527],[0],[0.]
16,0.0004907919210381806,[1.9685539],[1],[1.]
16,0.026730738580226898,[-0.80035007],[0],[0.]
16,0.0003916230925824493,[2.0520492],[1],[1.]
0,0.006016197614371777,[-1.4289321],[0],[0.]
0,0.00017596677935216576,[-2.7333071],[0],[0.]
0,0.0018226692918688059,[-1.8889564],[0],[0.]
0,0.0002061615523416549,[2.286033],[1],[1.]
0,0.06552097946405411,[-0.3716978],[0],[0.]
0,0.025863289833068848,[-0.8152129],[0],[0.]
0,4.9897789722308517e-05,[2.790024],[1],[1.]
0,0.0033143223263323307,[-1.6620713],[0],[0.]
1,0.0005064395372755826,[-2.3580322],[0],[0.]
1,0.00044338571024127305,[2.0062134],[1],[1.]
1,1.071551741915755e-05,[-3.6983159],[0],[0.]
1,0.0015140373725444078,[-1.9581847],[0],[0.]
1,0.010780011303722858,[0.71342397],[1],[1.]
1,0.0016249360051006079,[1.512099],[1],[1.]
1,0.012557580135762691,[-1.1286023],[0],[0.]
1,0.002364121610298753,[1.3631113],[1],[1.]
2,0.0031359228305518627,[-1.6833308],[0],[0.]
2,0.0008417926146648824,[-2.174198],[0],[0.]
2,0.001375642023049295,[1.5772208],[1],[1.]
2,0.026339586824178696,[-0.8069982],[0],[0.]
2,0.00021099814330227673,[2.2776544],[1],[1.]
2,0.004563645459711552,[-1.5379626],[0],[0.]
2,0.010384461842477322,[-1.2077212],[0],[0.]
2,0.022293787449598312,[-0.8814668],[0],[0.]
3,0.002616000594571233,[1.322261],[1],[1.]
3,0.0003683297545649111,[-2.4719908],[0],[0.]
3,0.0002539234410505742,[2.2105474],[1],[1.]
3,0.005206518806517124,[-1.4861869],[0],[0.]
3,0.001223344006575644,[-2.0371428],[0],[0.]
3,0.004259065724909306,[1.1213223],[1],[1.]
3,0.0002705190854612738,[-2.5816514],[0],[0.]
3,0.01081603392958641,[0.7118841],[1],[1.]
4,0.00014583568554371595,[2.4105034],[1],[1.]
4,0.0025347175542265177,[-1.7645849],[0],[0.]
4,0.01191382110118866,[-1.1506358],[0],[0.]
4,0.019921351224184036,[-0.9309805],[0],[0.]
4,0.0034678541123867035,[-1.644628],[0],[0.]
4,0.001504611223936081,[-1.9605062],[0],[0.]
4,0.04064302146434784,[-0.6064494],[0],[0.]
4,0.0007007977110333741,[1.8353263],[1],[1.]
5,0.11502154171466827,[-0.07002136],[0],[0.]
5,4.158845331403427e-05,[2.8537292],[1],[1.]
5,0.00673748180270195,[-1.3837186],[0],[0.]
5,0.023278245702385902,[-0.8622982],[0],[0.]
5,0.037861187011003494,[-0.63997346],[0],[0.]
5,0.0015040445141494274,[-1.9606463],[0],[0.]
5,0.014005811884999275,[-1.0825933],[0],[0.]
5,0.07626467198133469,[-0.29331568],[0],[0.]
6,5.6762721214909106e-05,[2.744826],[1],[1.]
6,0.001428459887392819,[-1.9797949],[0],[0.]
6,0.011459777131676674,[0.6850997],[1],[1.]
6,0.0008432616014033556,[-2.1735623],[0],[0.]
6,0.00647164648398757,[-1.3998303],[0],[0.]
6,0.0005560418358072639,[1.922081],[1],[1.]
6,0.0007567802094854414,[-2.2129352],[0],[0.]
6,0.008439348079264164,[-1.2927717],[0],[0.]
7,0.20788568258285522,[-1.1613356],[0],[1.]
7,0.0006069215596653521,[1.8893478],[1],[1.]
7,1.633588362892624e-05,[-3.554651],[0],[0.]
7,0.03405080735683441,[0.13633852],[1],[1.]
7,1.2850077837356366e-05,[-3.6364806],[0],[0.]
7,0.03577941283583641,[0.10885691],[1],[1.]
7,0.002561642788350582,[1.3307569],[1],[1.]
7,0.0029867354314774275,[1.2683467],[1],[1.]
8,0.00626359460875392,[0.95647186],[1],[1.]
8,0.0008829544531181455,[-2.1567862],[0],[0.]
8,8.217693539336324e-05,[-2.9990935],[0],[0.]
8,0.04911280423402786,[-0.07393676],[0],[1.]
8,0.0009876415133476257,[1.7050749],[1],[1.]
8,0.006755279842764139,[0.9234723],[1],[1.]
8,0.0001046094112098217,[-2.9151788],[0],[0.]
8,0.0011003310792148113,[1.6636217],[1],[1.]
9,4.1038012568606064e-05,[2.8583817],[1],[1.]
9,0.019951147958636284,[-0.93032664],[0],[0.]
9,0.001136284088715911,[1.651243],[1],[1.]
9,0.0009372177883051336,[-2.134997],[0],[0.]
9,0.050989605486392975,[-0.4970161],[0],[0.]
9,0.003996618092060089,[-1.5896974],[0],[0.]
9,0.05611826106905937,[-0.4496879],[0],[0.]
9,0.0010556653141975403,[-2.0913937],[0],[0.]
10,0.00034083976061083376,[2.1030986],[1],[1.]
10,0.0026429779827594757,[-1.7486823],[0],[0.]
10,0.019157903268933296,[-0.9480463],[0],[0.]
10,0.027960073202848434,[-0.7800043],[0],[0.]
10,0.009740779176354408,[-1.2341019],[0],[0.]
10,0.0005736664170399308,[1.910428],[1],[1.]
10,0.0006865955074317753,[-2.2482426],[0],[0.]
10,0.006722234655171633,[-1.3846264],[0],[0.]
11,8.708165114512667e-05,[2.594001],[1],[1.]
11,0.004795735701918602,[-1.5185207],[0],[0.]
11,0.00022063015785533935,[2.2615108],[1],[1.]
11,0.002537847263738513,[-1.7641162],[0],[0.]
11,0.00021086323249619454,[2.2778857],[1],[1.]
11,0.0023680885788053274,[-1.7903754],[0],[0.]
11,0.0007279255660250783,[-2.2270489],[0],[0.]
11,8.122789949993603e-06,[-3.7924688],[0],[0.]
12,0.00041515653720125556,[2.0305278],[1],[1.]
12,5.827482164022513e-05,[-3.1181195],[0],[0.]
12,0.002967249136418104,[1.2710216],[1],[1.]
12,0.03053366020321846,[0.19590549],[1],[1.]
12,9.920928278006613e-06,[-3.7245204],[0],[0.]
12,0.0020596254616975784,[-1.843066],[0],[0.]
12,0.007847383618354797,[0.85728306],[1],[1.]
12,0.012955659069120884,[0.62761265],[1],[1.]
13,0.006110016722232103,[0.96725935],[1],[1.]
13,0.0935230627655983,[-0.49367246],[0],[1.]
13,5.0951799494214356e-05,[-3.1644857],[0],[0.]
13,0.004035406280308962,[1.1439385],[1],[1.]
13,0.0005704073701053858,[-2.3152301],[0],[0.]
13,0.0004294362151995301,[-2.4171677],[0],[0.]
13,0.0023526211734861135,[1.365072],[1],[1.]
13,0.0013103787787258625,[1.5961131],[1],[1.]
14,0.006016700062900782,[0.9739343],[1],[1.]
14,6.15137741988292e-06,[-3.8867927],[0],[0.]
14,0.0017378062475472689,[1.4856647],[1],[1.]
14,0.0016624003183096647,[-1.9233639],[0],[0.]
14,0.0055320775136351585,[1.0101835],[1],[1.]
14,0.005204350687563419,[1.0363674],[1],[1.]
14,2.1477360860444605e-05,[-3.4611712],[0],[0.]
14,0.005300923250615597,[1.0284995],[1],[1.]
15,6.868060154374689e-06,[-3.8494189],[0],[0.]
15,0.0023604168090969324,[1.3637419],[1],[1.]
15,0.0020046979188919067,[1.4290714],[1],[1.]
15,1.1960230040131137e-05,[-3.6609187],[0],[0.]
15,0.0005140721914358437,[-2.3526564],[0],[0.]
15,0.013778205029666424,[0.5984248],[1],[1.]
15,0.0010193628259003162,[1.6929691],[1],[1.]
15,0.003331810934469104,[1.2234778],[1],[1.]
16,0.04028978571295738,[0.04181572],[1],[1.]
16,0.4837363064289093,[-2.260431],[0],[1.]
16,0.004510664381086826,[1.0971465],[1],[1.]
16,0.6287136077880859,[-2.7771564],[0],[1.]
16,0.001871816930361092,[1.4563001],[1],[1.]
0,0.0012314614141359925,[1.6201851],[1],[1.]
0,0.00017939694225788116,[-2.7265253],[0],[0.]
0,0.0007891298155300319,[1.7904874],[1],[1.]
0,0.0010689152404665947,[-2.0868137],[0],[0.]
0,0.002185509307309985,[-1.8207068],[0],[0.]
0,0.025258222594857216,[-0.8258447],[0],[0.]
0,0.00016839774616528302,[2.358917],[1],[1.]
0,0.0019268447067588568,[-1.8681163],[0],[0.]
1,0.00038475749897770584,[2.0585635],[1],[1.]
1,3.187216498190537e-05,[2.9464643],[1],[1.]
1,0.006470294203609228,[-1.3999138],[0],[0.]
1,0.10213838517665863,[-0.13641433],[0],[0.]
1,0.00010661674605216831,[-2.9085584],[0],[0.]
1,0.0005482403212226927,[-2.3295083],[0],[0.]
1,0.007187452167272568,[-1.3577538],[0],[0.]
1,0.012070614844560623,[-1.1451703],[0],[0.]
2,0.00018903684394899756,[2.3173192],[1],[1.]
2,0.00016940748901106417,[2.356769],[1],[1.]
2,0.00033015210647135973,[-2.5109546],[0],[0.]
2,5.1953858928754926e-05,[-3.157765],[0],[0.]
2,0.00037134462036192417,[2.0716205],[1],[1.]
2,0.0022406354546546936,[-1.8113012],[0],[0.]
2,0.014435483142733574,[-1.06978],[0],[0.]
2,0.005049002356827259,[-1.4982915],[0],[0.]
3,0.0003807089233305305,[-2.4602003],[0],[0.]
3,2.218265763076488e-05,[-3.4501195],[0],[0.]
3,0.0006392000941559672,[1.8699213],[1],[1.]
3,0.010236948728561401,[0.73720324],[1],[1.]
3,0.0018293322063982487,[1.4653896],[1],[1.]
3,0.005127775948494673,[-1.4921943],[0],[0.]
3,0.003632216015830636,[-1.6267486],[0],[0.]
3,0.0015928242355585098,[1.5199357],[1],[1.]
4,0.040471479296684265,[-0.60845816],[0],[0.]
4,0.021732404828071594,[-0.8927401],[0],[0.]
4,0.0017712072003632784,[-1.8996766],[0],[0.]
4,0.05018673464655876,[-0.504789],[0],[0.]
4,3.616354297264479e-05,[-3.282535],[0],[0.]
4,0.07232972979545593,[-0.32089126],[0],[0.]
4,0.013151871971786022,[0.6205071],[1],[1.]
4,2.1478535927599296e-05,[3.0833714],[1],[1.]
5,0.010389162227511406,[-1.2075342],[0],[0.]
5,7.880649354774505e-05,[2.629301],[1],[1.]
5,0.00015219967463053763,[-2.7842078],[0],[0.]
5,0.0141165591776371,[-1.0792569],[0],[0.]
5,0.04406110197305679,[-0.56788033],[0],[0.]
5,0.0009534148848615587,[1.7185599],[1],[1.]
5,0.16432353854179382,[0.1400346],[1],[0.]
5,0.00044123962288722396,[-2.4074621],[0],[0.]
6,0.049121156334877014,[-0.51527125],[0],[0.]
6,0.004844783805310726,[-1.5145258],[0],[0.]
6,4.121232905163197e-06,[3.6496215],[1],[1.]
6,0.06484082341194153,[-0.377012],[0],[0.]
6,0.0008014985360205173,[-2.1920614],[0],[0.]
6,0.014625206589698792,[-1.0642326],[0],[0.]
6,0.08053358644247055,[-0.3892235],[0],[1.]
6,0.006125844083726406,[-1.4217422],[0],[0.]
7,0.001494678552262485,[1.5448468],[1],[1.]
7,0.00018782090046443045,[2.3196447],[1],[1.]
7,0.0004801946342922747,[1.9766585],[1],[1.]
7,1.4475201169261709e-05,[-3.5958993],[0],[0.]
7,0.0009141013724729419,[-2.1441257],[0],[0.]
7,0.11008884012699127,[-0.613567],[0],[1.]
7,0.15086160600185394,[-0.8665402],[0],[1.]
7,0.001356890657916665,[-1.9988469],[0],[0.]
8,0.01482475083321333,[0.56339514],[1],[1.]
8,0.00020531930204015225,[-2.6790464],[0],[0.]
8,0.002355995588004589,[1.3644959],[1],[1.]
8,0.007201455067843199,[0.89534765],[1],[1.]
8,0.17740193009376526,[-1.0100447],[0],[1.]
8,4.67397112515755e-05,[2.8129122],[1],[1.]
8,0.0023695812560617924,[-1.7901368],[0],[0.]
8,0.0001190136608784087,[-2.8702059],[0],[0.]
9,0.00025687654851935804,[2.206345],[1],[1.]
9,0.047281380742788315,[-0.05131558],[0],[1.]
9,0.00024368992308154702,[-2.6186004],[0],[0.]
9,0.0005621472373604774,[1.9180043],[1],[1.]
9,0.025602666661143303,[0.28960103],[1],[1.]
9,0.035341594368219376,[0.11571556],[1],[1.]
9,0.0003552050329744816,[-2.4849212],[0],[0.]
9,0.0008097108802758157,[-2.1883512],[0],[0.]
10,0.00864002201706171,[0.8142265],[1],[1.]
10,0.07854539155960083,[-0.3722281],[0],[1.]
10,0.0005733818397857249,[-2.3133552],[0],[0.]
10,7.575750350952148e-05,[-3.027308],[0],[0.]
10,0.003445911454036832,[1.2095847],[1],[1.]
10,0.0005642767646349967,[1.916593],[1],[1.]
10,0.1505783200263977,[-0.86493456],[0],[1.]
10,0.03884997218847275,[0.06254271],[1],[1.]
11,0.0005664749769493937,[-2.317723],[0],[0.]
11,6.328036397462711e-05,[-3.0896294],[0],[0.]
11,0.0009657576447352767,[1.7136443],[1],[1.]
11,0.017589135095477104,[0.48016953],[1],[1.]
11,0.000263136753346771,[2.1975904],[1],[1.]
11,0.0007049596169963479,[1.8330956],[1],[1.]
11,0.0022664498537778854,[-1.8069725],[0],[0.]
11,0.0007604130078107119,[-2.2111955],[0],[0.]
12,0.007331007160246372,[-1.3497888],[0],[0.]
12,0.01444423571228981,[-1.0695229],[0],[0.]
12,0.0007610847242176533,[-2.2108748],[0],[0.]
12,0.00019848690135404468,[2.2997289],[1],[1.]
12,3.7576560316665564e-06,[3.6810615],[1],[1.]
12,0.025617733597755432,[-0.8195005],[0],[0.]
12,0.010780625976622105,[-1.1922258],[0],[0.]
12,0.0003049064544029534,[-2.5392206],[0],[0.]
13,0.017416002228856087,[-0.98940605],[0],[0.]
13,0.00043495686259120703,[2.013313],[1],[1.]
13,0.021829931065440178,[-0.8907628],[0],[0.]
13,0.011407505720853806,[-1.1687474],[0],[0.]
13,0.0111190564930439,[-1.1793993],[0],[0.]
13,2.6830775823327713e-05,[3.0062816],[1],[1.]
13,0.0005474562640301883,[-2.3300233],[0],[0.]
13,0.004954040981829166,[-1.505762],[0],[0.]
14,4.304437607061118e-05,[-3.222614],[0],[0.]
14,0.00227015046402812,[1.3793999],[1],[1.]
14,0.008501112461090088,[0.8215107],[1],[1.]
14,0.12351353466510773,[-0.7024117],[0],[1.]
14,0.00022103649098426104,[2.260845],[1],[1.]
14,0.00102082802914083,[-2.1037054],[0],[0.]
14,3.2028357964009047e-05,[-3.3242447],[0],[0.]
14,0.0009491033852100372,[1.7202908],[1],[1.]
15,0.0004618650418706238,[-2.3910954],[0],[0.]
15,0.029418664053082466,[0.21594752],[1],[1.]
15,0.024396397173404694,[0.31476414],[1],[1.]
15,0.00036840769462287426,[-2.4719145],[0],[0.]
15,0.00030879813130013645,[-2.5347178],[0],[0.]
15,0.02499508298933506,[0.3021499],[1],[1.]
15,0.0049637677147984505,[1.0565618],[1],[1.]
15,2.6511122996453196e-05,[3.01044],[1],[1.]
16,8.346946560777724e-05,[-2.9936764],[0],[0.]
16,0.0148453488945961,[0.56272745],[1],[1.]
16,0.06352677941322327,[-0.23278663],[0],[1.]
16,0.004711428191512823,[1.078725],[1],[1.]
16,0.03328102454543114,[0.14893705],[1],[1.]
0,0.10962413996458054,[-0.6103708],[0],[1.]
0,0.0629955604672432,[-0.22743599],[0],[1.]
0,0.00021286729315761477,[2.2744663],[1],[1.]
0,0.004003652837127447,[-1.5890142],[0],[0.]
0,0.0006553928251378238,[-2.2650807],[0],[0.]
0,0.00021818987443111837,[-2.6576192],[0],[0.]
0,0.0009109800448641181,[1.7359331],[1],[1.]
0,0.0011050032917410135,[1.6619912],[1],[1.]
1,0.007486896123737097,[0.8781644],[1],[1.]
1,0.0009233865421265364,[1.7307752],[1],[1.]
1,0.002360365353524685,[-1.7916126],[0],[0.]
1,0.004561658017337322,[1.0923978],[1],[1.]
1,0.0002244769420940429,[-2.6475985],[0],[0.]
1,9.866506297839805e-05,[-2.9355462],[0],[0.]
1,0.00011786902177846059,[2.4865265],[1],[1.]
1,0.19351069629192352,[-1.0915184],[0],[1.]
2,0.0009492157842032611,[-2.1303446],[0],[0.]
2,0.0003216720069758594,[2.124304],[1],[1.]
2,0.0007495379541069269,[-2.216428],[0],[0.]
2,0.017724711447954178,[-0.9818111],[0],[0.]
2,0.0031808570493012667,[1.2425499],[1],[1.]
2,0.0001287137856706977,[2.4551444],[1],[1.]
2,0.022947242483496666,[-0.868661],[0],[0.]
2,0.0009011714719235897,[-2.1493304],[0],[0.]
3,0.0012232931330800056,[-2.0371585],[0],[0.]
3,0.003532607574015856,[-1.6374903],[0],[0.]
3,0.001401429297402501,[1.5699887],[1],[1.]
3,0.00024318296345882118,[2.2262414],[1],[1.]
3,0.004806036129593849,[-1.5176784],[0],[0.]
3,0.00011970350169576705,[-2.8681877],[0],[0.]
3,0.0003409476485103369,[2.1029828],[1],[1.]
3,0.013460124842822552,[0.60952777],[1],[1.]
4,0.03802582994103432,[-0.6379306],[0],[0.]
4,0.015570243820548058,[-1.0375414],[0],[0.]
4,0.00037005593185313046,[2.0728989],[1],[1.]
4,0.0029747954104095697,[-1.7035451],[0],[0.]
4,0.00097970524802804,[-2.1187725],[0],[0.]
4,0.005447880830615759,[-1.4682914],[0],[0.]
4,0.07252397388219833,[-0.31883255],[0],[1.]
4,1.253493974218145e-05,[3.2691019],[1],[1.]
5,0.021374288946390152,[-0.90006846],[0],[0.]
5,0.02672145701944828,[-0.80050683],[0],[0.]
5,0.003429085947573185,[-1.6489625],[0],[0.]
5,2.8303305953158997e-05,[2.9877357],[1],[1.]
5,0.005987809505313635,[-1.4308138],[0],[0.]
5,0.0038963081315159798,[-1.5995667],[0],[0.]
5,0.0002028715389315039,[2.291843],[1],[1.]
5,0.002863271627575159,[-1.7181554],[0],[0.]
6,0.2089141607284546,[0.29211625],[1],[0.]
6,0.00021494569955393672,[-2.6629004],[0],[0.]
6,0.04381661117076874,[-0.57055163],[0],[0.]
6,0.15595993399620056,[0.10816939],[1],[0.]
6,0.1600162237882614,[0.12378057],[1],[0.]
6,0.2815120220184326,[0.49607342],[1],[0.]
6,0.03517083078622818,[-0.6745019],[0],[0.]
6,0.08386574685573578,[-0.24321294],[0],[0.]
7,0.06520870327949524,[-0.24951488],[0],[1.]
7,3.582271165214479e-05,[-3.2857893],[0],[0.]
7,0.0012957017170265317,[1.6004843],[1],[1.]
7,0.0012331348843872547,[-2.0342011],[0],[0.]
7,0.0022277580574154854,[1.3869551],[1],[1.]
7,0.0007662261486984789,[1.8016341],[1],[1.]
7,0.006787326652556658,[0.9213974],[1],[1.]
7,0.2760961651802063,[-1.4655994],[0],[1.]
8,0.017100678756833076,[-0.99729097],[0],[0.]
8,0.0024933326058089733,[-1.7708358],[0],[0.]
8,0.030922342091798782,[-0.7340545],[0],[0.]
8,0.13467712700366974,[0.02077242],[1],[0.]
8,0.015588007867336273,[-1.037054],[0],[0.]
